Date,Price,Open,High,Low,Vol.,Change %,Ticker Symbol,Bank Name
08/29/2019,"58,977","59,054","59,438","58,746",538.78K,-0.26%,VCB,Vietcombank
08/28/2019,"59,130","58,977","59,361","58,977",751.32K,0.65%,VCB,Vietcombank
08/27/2019,"58,746","60,052","60,513","58,363",1.42M,-1.67%,VCB,Vietcombank
08/26/2019,"59,745","60,052","60,359","59,514",857.75K,-1.77%,VCB,Vietcombank
08/23/2019,"60,820","61,434","61,588","60,820",576.11K,-1.00%,VCB,Vietcombank
08/22/2019,"61,434","61,588","61,741","61,127",972.43K,0.00%,VCB,Vietcombank
08/21/2019,"61,434","59,054","61,665","58,900",2.46M,4.03%,VCB,Vietcombank
08/20/2019,"59,054","59,745","59,745","58,900",579.00K,0.13%,VCB,Vietcombank
08/19/2019,"58,977","59,822","60,282","58,900",883.94K,-1.41%,VCB,Vietcombank
08/16/2019,"59,822","59,745","60,359","59,745",703.31K,-1.39%,VCB,Vietcombank
08/15/2019,"60,666","57,287","60,666","57,287",651.18K,3.54%,VCB,Vietcombank
08/14/2019,"58,593","59,898","59,898","58,593",452.66K,0.00%,VCB,Vietcombank
08/13/2019,"58,593","59,284","59,514","58,286",1.03M,-1.80%,VCB,Vietcombank
08/12/2019,"59,668","60,282","60,513","59,284",606.10K,-1.02%,VCB,Vietcombank
08/09/2019,"60,282","60,436","60,973","60,206",814.89K,0.00%,VCB,Vietcombank
08/08/2019,"60,282","60,282","61,281","59,975",781.59K,0.13%,VCB,Vietcombank
08/07/2019,"60,206","58,593","60,206","58,593",724.55K,2.75%,VCB,Vietcombank
08/06/2019,"58,593","58,670","59,054","58,209",1.50M,-1.42%,VCB,Vietcombank
08/05/2019,"59,438","60,820","61,204","59,207",1.09M,-2.15%,VCB,Vietcombank
08/02/2019,"60,743","61,204","61,818","60,743",867.68K,-1.74%,VCB,Vietcombank
08/01/2019,"61,818","61,588","61,818","61,204",687.57K,0.37%,VCB,Vietcombank
07/31/2019,"61,588","61,434","61,818","61,127",654.36K,-0.50%,VCB,Vietcombank
07/30/2019,"61,895","62,970","63,354","61,895",1.45M,-0.49%,VCB,Vietcombank
07/29/2019,"62,202","60,282","62,202","60,129",1.26M,3.19%,VCB,Vietcombank
07/26/2019,"60,282","59,668","61,204","59,514",1.20M,1.03%,VCB,Vietcombank
07/25/2019,"59,668","59,054","59,745","58,900",583.59K,1.04%,VCB,Vietcombank
07/24/2019,"59,054","61,050","61,050","58,746",1.76M,-2.54%,VCB,Vietcombank
07/23/2019,"60,590","60,590","60,897","60,282",798.85K,-0.13%,VCB,Vietcombank
07/22/2019,"60,666","60,666","61,050","60,436",1.19M,0.00%,VCB,Vietcombank
07/19/2019,"60,666","58,670","61,281","58,670",1.68M,3.40%,VCB,Vietcombank
07/18/2019,"58,670","58,286","59,284","58,055",1.10M,0.26%,VCB,Vietcombank
07/17/2019,"58,516","58,746","59,207","58,209",1.02M,-1.30%,VCB,Vietcombank
07/16/2019,"59,284","57,979","59,898","57,902",2.43M,2.93%,VCB,Vietcombank
07/15/2019,"57,595","56,596","57,595","56,596",1.39M,1.77%,VCB,Vietcombank
07/12/2019,"56,596","56,827","57,211","56,519",1.18M,-0.41%,VCB,Vietcombank
07/11/2019,"56,827","55,752","57,287","55,752",1.64M,2.07%,VCB,Vietcombank
07/10/2019,"55,675","55,675","55,828","55,214",815.57K,0.83%,VCB,Vietcombank
07/09/2019,"55,214","54,907","55,214","54,216",853.07K,0.84%,VCB,Vietcombank
07/08/2019,"54,753","55,291","55,521","54,523",922.93K,-1.79%,VCB,Vietcombank
07/05/2019,"55,752","55,675","55,752","55,291",543.09K,0.14%,VCB,Vietcombank
07/04/2019,"55,675","53,755","55,675","53,525",1.44M,4.17%,VCB,Vietcombank
07/03/2019,"53,448","54,139","54,523","53,448",1.02M,-1.28%,VCB,Vietcombank
07/02/2019,"54,139","54,907","54,907","53,985",463.21K,-1.12%,VCB,Vietcombank
07/01/2019,"54,753","54,523","55,214","54,446",721.76K,1.13%,VCB,Vietcombank
06/28/2019,"54,139","53,448","55,291","52,526",1.06M,1.44%,VCB,Vietcombank
06/27/2019,"53,371","54,523","54,523","53,294",1.51M,-1.42%,VCB,Vietcombank
06/26/2019,"54,139","55,598","55,675","54,139",1.17M,-2.62%,VCB,Vietcombank
06/25/2019,"55,598","55,905","55,905","55,291",498.71K,-0.82%,VCB,Vietcombank
06/24/2019,"56,059","54,907","56,673","54,523",1.80M,2.82%,VCB,Vietcombank
06/21/2019,"54,523","54,907","55,291","54,523",2.28M,-0.70%,VCB,Vietcombank
06/20/2019,"54,907","53,525","54,907","53,448",1.19M,2.44%,VCB,Vietcombank
06/19/2019,"53,601","54,062","54,293","53,294",979.09K,-0.71%,VCB,Vietcombank
06/18/2019,"53,985","52,987","54,139","52,373",1.22M,1.59%,VCB,Vietcombank
06/17/2019,"53,141","53,141","53,985","52,987",1.30M,0.00%,VCB,Vietcombank
06/14/2019,"53,141","51,835","53,448","51,682",3.16M,2.82%,VCB,Vietcombank
06/13/2019,"51,682","51,451","51,835","50,990",697.92K,0.45%,VCB,Vietcombank
06/12/2019,"51,451","51,758","51,835","51,374",271.67K,-0.59%,VCB,Vietcombank
06/11/2019,"51,758","51,067","51,835","51,067",357.41K,1.05%,VCB,Vietcombank
06/10/2019,"51,221","51,298","51,835","50,683",747.05K,1.68%,VCB,Vietcombank
06/07/2019,"50,376","51,067","51,451","50,069",626.36K,-0.45%,VCB,Vietcombank
06/06/2019,"50,606","51,221","51,221","49,915",503.45K,-1.20%,VCB,Vietcombank
06/05/2019,"51,221","51,605","51,835","51,221",343.40K,-0.74%,VCB,Vietcombank
06/04/2019,"51,605","50,683","51,835","50,606",494.81K,1.05%,VCB,Vietcombank
06/03/2019,"51,067","51,067","51,605","49,147",757.51K,-1.04%,VCB,Vietcombank
05/31/2019,"51,605","51,835","52,219","51,298",908.63K,-0.74%,VCB,Vietcombank
05/30/2019,"51,989","51,835","52,296","51,682",409.47K,0.30%,VCB,Vietcombank
05/29/2019,"51,835","51,912","52,296","51,605",400.04K,0.15%,VCB,Vietcombank
05/28/2019,"51,758","51,451","52,680","51,298",847.77K,0.00%,VCB,Vietcombank
05/27/2019,"51,758","51,451","52,066","51,067",435.52K,1.35%,VCB,Vietcombank
05/24/2019,"51,067","51,682","52,219","50,760",1.19M,-1.63%,VCB,Vietcombank
05/23/2019,"51,912","51,758","52,219","51,528",482.89K,0.59%,VCB,Vietcombank
05/22/2019,"51,605","51,835","52,680","51,451",845.61K,-0.74%,VCB,Vietcombank
05/21/2019,"51,989","52,142","52,526","51,989",603.76K,-0.15%,VCB,Vietcombank
05/20/2019,"52,066","51,298","52,296","51,221",774.61K,1.50%,VCB,Vietcombank
05/17/2019,"51,298","51,298","51,451","51,144",572.98K,0.00%,VCB,Vietcombank
05/16/2019,"51,298","51,298","51,758","51,298",525.98K,0.00%,VCB,Vietcombank
05/15/2019,"51,298","51,221","51,758","51,067",936.88K,0.30%,VCB,Vietcombank
05/14/2019,"51,144","50,222","51,144","50,222",801.94K,1.06%,VCB,Vietcombank
05/13/2019,"50,606","50,530","50,760","50,376",606.64K,0.46%,VCB,Vietcombank
05/10/2019,"50,376","50,299","50,760","50,069",707.38K,0.15%,VCB,Vietcombank
05/09/2019,"50,299","50,222","50,683","49,992",841.11K,0.61%,VCB,Vietcombank
05/08/2019,"49,992","49,608","50,376","49,608",1.21M,-0.76%,VCB,Vietcombank
05/07/2019,"50,376","50,914","51,451","49,762",1.41M,-1.06%,VCB,Vietcombank
05/06/2019,"50,914","50,837","51,298","50,606",465.18K,-0.60%,VCB,Vietcombank
05/03/2019,"51,221","51,298","51,605","50,760",1.01M,-0.30%,VCB,Vietcombank
05/02/2019,"51,374","51,912","52,142","50,990",801.88K,-1.47%,VCB,Vietcombank
04/26/2019,"52,142","52,066","52,449","51,835",353.78K,0.29%,VCB,Vietcombank
04/25/2019,"51,989","52,603","52,603","51,989",444.94K,-1.17%,VCB,Vietcombank
04/24/2019,"52,603","51,835","53,141","51,835",873.47K,1.48%,VCB,Vietcombank
04/23/2019,"51,835","52,219","52,219","50,760",1.61M,-0.59%,VCB,Vietcombank
04/22/2019,"52,142","51,528","52,296","51,451",399.66K,-0.15%,VCB,Vietcombank
04/19/2019,"52,219","52,142","52,603","52,142",296.73K,0.15%,VCB,Vietcombank
04/18/2019,"52,142","51,835","52,757","51,835",707.95K,-0.15%,VCB,Vietcombank
04/17/2019,"52,219","52,142","52,373","51,451",659.32K,0.89%,VCB,Vietcombank
04/16/2019,"51,758","52,219","52,219","50,990",516.32K,-0.88%,VCB,Vietcombank
04/12/2019,"52,219","52,680","52,680","51,912",453.49K,-0.73%,VCB,Vietcombank
04/11/2019,"52,603","52,987","52,987","51,989",516.89K,-0.58%,VCB,Vietcombank
04/10/2019,"52,910","53,371","53,371","52,833",917.48K,-1.29%,VCB,Vietcombank
04/09/2019,"53,601","53,525","53,755","53,294",968.71K,0.14%,VCB,Vietcombank
04/08/2019,"53,525","52,296","53,525","52,142",1.43M,2.35%,VCB,Vietcombank
04/05/2019,"52,296","52,066","52,373","52,066",609.33K,0.59%,VCB,Vietcombank
04/04/2019,"51,989","51,605","52,142","51,298",1.21M,0.74%,VCB,Vietcombank
04/03/2019,"51,605","51,835","51,912","51,067",568.65K,-0.44%,VCB,Vietcombank
04/02/2019,"51,835","52,219","52,603","51,835",710.69K,-0.44%,VCB,Vietcombank
04/01/2019,"52,066","52,142","52,142","51,912",872.86K,0.74%,VCB,Vietcombank
03/29/2019,"51,682","51,451","51,835","51,298",865.19K,0.90%,VCB,Vietcombank
03/28/2019,"51,221","50,453","51,221","50,222",947.39K,1.83%,VCB,Vietcombank
03/27/2019,"50,299","50,606","50,606","49,685",686.72K,0.00%,VCB,Vietcombank
03/26/2019,"50,299","50,760","51,067","50,299",1.44M,0.00%,VCB,Vietcombank
03/25/2019,"50,299","49,915","50,683","49,147",2.09M,-2.09%,VCB,Vietcombank
03/22/2019,"51,374","51,298","51,451","51,067",1.76M,0.45%,VCB,Vietcombank
03/21/2019,"51,144","51,374","52,142","51,067",1.95M,-0.15%,VCB,Vietcombank
03/20/2019,"51,221","51,221","51,605","50,837",3.11M,-0.15%,VCB,Vietcombank
03/19/2019,"51,298","51,912","51,912","51,221",1.77M,-1.18%,VCB,Vietcombank
03/18/2019,"51,912","51,067","52,066","51,067",2.47M,2.42%,VCB,Vietcombank
03/15/2019,"50,683","51,605","51,605","50,683",3.34M,-1.49%,VCB,Vietcombank
03/14/2019,"51,451","50,069","51,451","49,531",2.90M,2.76%,VCB,Vietcombank
03/13/2019,"50,069","49,915","50,069","49,531",2.14M,0.62%,VCB,Vietcombank
03/12/2019,"49,762","48,379","49,762","48,149",2.80M,3.52%,VCB,Vietcombank
03/11/2019,"48,072","47,919","48,149","47,535",1.30M,-0.32%,VCB,Vietcombank
03/08/2019,"48,226","47,919","48,379","47,688",1.27M,-0.47%,VCB,Vietcombank
03/07/2019,"48,456","48,149","48,994","48,072",2.42M,0.64%,VCB,Vietcombank
03/06/2019,"48,149","48,456","48,610","47,535",1.38M,-0.48%,VCB,Vietcombank
03/05/2019,"48,379","48,226","48,994","47,995",2.01M,0.32%,VCB,Vietcombank
03/04/2019,"48,226","47,765","48,379","47,765",1.72M,0.97%,VCB,Vietcombank
03/01/2019,"47,765","46,844","47,765","46,690",910.43K,2.81%,VCB,Vietcombank
02/28/2019,"46,460","47,535","47,995","46,460",2.59M,-2.26%,VCB,Vietcombank
02/27/2019,"47,535","48,226","48,379","47,304",1.47M,-1.74%,VCB,Vietcombank
02/26/2019,"48,379","48,687","48,763","47,535",2.52M,-0.63%,VCB,Vietcombank
02/25/2019,"48,687","47,995","49,071","47,842",2.65M,2.26%,VCB,Vietcombank
02/22/2019,"47,612","46,229","47,919","46,076",3.19M,3.16%,VCB,Vietcombank
02/21/2019,"46,152","45,692","46,152","45,385",2.61M,1.69%,VCB,Vietcombank
02/20/2019,"45,385","45,538","45,769","45,231",1.04M,0.17%,VCB,Vietcombank
02/19/2019,"45,308","46,076","46,229","45,308",1.66M,-1.67%,VCB,Vietcombank
02/18/2019,"46,076","45,692","46,076","45,692",1.31M,1.18%,VCB,Vietcombank
02/15/2019,"45,538","46,076","46,076","45,461",1.59M,-1.49%,VCB,Vietcombank
02/14/2019,"46,229","45,922","46,306","45,769",2.08M,0.67%,VCB,Vietcombank
02/13/2019,"45,922","45,001","45,999","45,001",2.37M,2.05%,VCB,Vietcombank
02/12/2019,"45,001","44,617","45,308","44,386",2.15M,0.86%,VCB,Vietcombank
02/11/2019,"44,617","43,772","44,693","43,618",1.78M,2.83%,VCB,Vietcombank
02/01/2019,"43,388","43,772","44,079","43,388",1.06M,-0.53%,VCB,Vietcombank
01/31/2019,"43,618","43,618","44,079","43,618",1.46M,0.17%,VCB,Vietcombank
01/30/2019,"43,542","43,542","43,925","43,542",1.47M,0.00%,VCB,Vietcombank
01/29/2019,"43,542","42,620","43,542","42,390",1.24M,2.16%,VCB,Vietcombank
01/28/2019,"42,620","43,004","43,004","42,620",430.00K,-0.54%,VCB,Vietcombank
01/25/2019,"42,850","42,620","43,081","42,543",1.29M,0.72%,VCB,Vietcombank
01/24/2019,"42,543","42,543","42,697","42,236",591.90K,0.00%,VCB,Vietcombank
01/23/2019,"42,543","42,159","42,620","42,159",656.78K,0.36%,VCB,Vietcombank
01/22/2019,"42,390","43,004","43,004","42,390",508.28K,-1.07%,VCB,Vietcombank
01/21/2019,"42,850","41,929","43,158","41,852",1.11M,1.83%,VCB,Vietcombank
01/18/2019,"42,082","42,390","42,543","42,082",692.10K,-0.73%,VCB,Vietcombank
01/17/2019,"42,390","42,466","42,774","42,313",587.04K,-0.36%,VCB,Vietcombank
01/16/2019,"42,543","43,234","43,234","42,236",901.06K,-0.89%,VCB,Vietcombank
01/15/2019,"42,927","42,466","43,081","42,390",1.37M,1.09%,VCB,Vietcombank
01/14/2019,"42,466","42,390","42,620","42,159",969.73K,0.18%,VCB,Vietcombank
01/11/2019,"42,390","42,390","42,620","42,159",1.42M,0.36%,VCB,Vietcombank
01/10/2019,"42,236","42,850","42,850","42,236",1.01M,-1.43%,VCB,Vietcombank
01/09/2019,"42,850","42,620","43,081","42,082",1.45M,1.45%,VCB,Vietcombank
01/08/2019,"42,236","42,236","42,390","41,852",1.68M,0.73%,VCB,Vietcombank
01/07/2019,"41,929","42,466","42,620","41,852",1.50M,0.37%,VCB,Vietcombank
01/04/2019,"41,775","40,931","41,775","40,393",1.67M,1.49%,VCB,Vietcombank
01/03/2019,"41,161","41,468","41,545","40,470",1.37M,0.00%,VCB,Vietcombank
01/02/2019,"41,161","41,391","41,698","41,084",1.38M,0.19%,VCB,Vietcombank
12/28/2018,"41,084","41,315","41,852","40,931",997.44K,0.00%,VCB,Vietcombank
12/27/2018,"41,084","41,468","41,698","41,084",729.58K,1.32%,VCB,Vietcombank
12/26/2018,"40,547","40,393","41,084","40,393",998.06K,0.19%,VCB,Vietcombank
12/25/2018,"40,470","39,932","40,700","39,164",2.51M,-0.75%,VCB,Vietcombank
12/24/2018,"40,777","41,852","42,159","40,777",1.10M,-2.57%,VCB,Vietcombank
12/21/2018,"41,852","41,852","41,852","41,315",2.16M,-0.18%,VCB,Vietcombank
12/20/2018,"41,929","41,698","42,390","41,698",1.12M,0.37%,VCB,Vietcombank
12/19/2018,"41,775","42,313","42,543","41,545",1.44M,-1.27%,VCB,Vietcombank
12/18/2018,"42,313","41,545","42,620","41,545",1.86M,0.55%,VCB,Vietcombank
12/17/2018,"42,082","43,004","43,311","42,082",2.28M,-3.01%,VCB,Vietcombank
12/14/2018,"43,388","44,156","44,233","43,388",1.12M,-1.91%,VCB,Vietcombank
12/13/2018,"44,233","44,770","44,847","44,233",1.09M,-0.69%,VCB,Vietcombank
12/12/2018,"44,540","44,002","44,540","43,618",1.87M,2.11%,VCB,Vietcombank
12/11/2018,"43,618","43,695","43,925","43,158",1.43M,-0.18%,VCB,Vietcombank
12/10/2018,"43,695","43,925","44,079","43,465",1.34M,-0.52%,VCB,Vietcombank
12/07/2018,"43,925","44,079","44,309","43,849",1.07M,0.53%,VCB,Vietcombank
12/06/2018,"43,695","44,079","44,540","43,542",2.88M,-1.56%,VCB,Vietcombank
12/05/2018,"44,386","43,772","44,693","43,388",2.57M,0.35%,VCB,Vietcombank
12/04/2018,"44,233","44,386","44,770","43,849",1.74M,-0.69%,VCB,Vietcombank
12/03/2018,"44,540","43,542","44,540","43,158",2.84M,4.69%,VCB,Vietcombank
11/30/2018,"42,543","42,159","43,004","42,082",1.83M,0.73%,VCB,Vietcombank
11/29/2018,"42,236","42,697","43,311","42,236",3.01M,-0.18%,VCB,Vietcombank
11/28/2018,"42,313","41,007","42,313","41,007",1.89M,3.18%,VCB,Vietcombank
11/27/2018,"41,007","41,775","42,006","40,854",1.64M,-1.11%,VCB,Vietcombank
11/26/2018,"41,468","41,468","41,698","41,238",859.90K,0.00%,VCB,Vietcombank
11/23/2018,"41,468","42,006","42,236","41,468",1.14M,-1.46%,VCB,Vietcombank
11/22/2018,"42,082","42,236","42,620","42,006",1.23M,-1.08%,VCB,Vietcombank
11/21/2018,"42,543","40,777","42,543","40,700",2.43M,2.97%,VCB,Vietcombank
11/20/2018,"41,315","41,468","41,468","40,931",1.39M,-0.37%,VCB,Vietcombank
11/19/2018,"41,468","41,468","41,468","40,854",1.46M,1.50%,VCB,Vietcombank
11/16/2018,"40,854","41,468","41,545","40,777",1.57M,-0.37%,VCB,Vietcombank
11/15/2018,"41,007","40,854","41,161","40,316",1.06M,0.37%,VCB,Vietcombank
11/14/2018,"40,854","41,161","41,698","40,547",676.43K,-0.75%,VCB,Vietcombank
11/13/2018,"41,161","40,931","41,698","40,931",767.54K,-1.83%,VCB,Vietcombank
11/12/2018,"41,929","41,468","41,929","40,547",877.86K,0.55%,VCB,Vietcombank
11/09/2018,"41,698","42,390","42,774","41,698",1.13M,-2.52%,VCB,Vietcombank
11/08/2018,"42,774","43,542","43,618","42,774",734.62K,0.36%,VCB,Vietcombank
11/07/2018,"42,620","42,850","43,158","42,313",852.74K,-0.54%,VCB,Vietcombank
11/06/2018,"42,850","43,772","43,772","42,850",852.00K,-1.24%,VCB,Vietcombank
11/05/2018,"43,388","42,927","43,388","42,697",1.11M,0.53%,VCB,Vietcombank
11/02/2018,"43,158","42,236","43,234","42,236",1.45M,2.18%,VCB,Vietcombank
11/01/2018,"42,236","42,850","42,927","42,082",1.56M,-1.08%,VCB,Vietcombank
10/31/2018,"42,697","41,622","43,542","41,622",1.59M,2.58%,VCB,Vietcombank
10/30/2018,"41,622","40,623","41,698","40,470",1.71M,2.46%,VCB,Vietcombank
10/29/2018,"40,623","40,931","41,391","40,316",1.61M,-1.12%,VCB,Vietcombank
10/26/2018,"41,084","42,927","42,927","41,084",1.56M,-2.37%,VCB,Vietcombank
10/25/2018,"42,082","40,700","42,390","40,700",2.23M,-1.26%,VCB,Vietcombank
10/24/2018,"42,620","42,850","43,465","42,620",1.88M,-0.54%,VCB,Vietcombank
10/23/2018,"42,850","43,772","44,002","41,468",2.99M,-2.28%,VCB,Vietcombank
10/22/2018,"43,849","44,924","45,154","43,849",1.54M,-1.04%,VCB,Vietcombank
10/19/2018,"44,309","43,772","45,001","43,772",1.52M,-0.52%,VCB,Vietcombank
10/18/2018,"44,540","45,308","45,461","44,463",2.05M,-2.03%,VCB,Vietcombank
10/17/2018,"45,461","45,999","45,999","45,385",1.65M,0.00%,VCB,Vietcombank
10/16/2018,"45,461","45,308","45,769","45,231",1.38M,0.17%,VCB,Vietcombank
10/15/2018,"45,385","45,922","46,076","45,077",1.47M,-1.33%,VCB,Vietcombank
10/12/2018,"45,999","43,772","45,999","43,772",2.89M,3.81%,VCB,Vietcombank
10/11/2018,"44,309","46,076","46,076","44,156",4.38M,-6.48%,VCB,Vietcombank
10/10/2018,"47,381","47,535","47,612","47,151",996.98K,0.00%,VCB,Vietcombank
10/09/2018,"47,381","47,458","47,765","47,304",1.11M,0.16%,VCB,Vietcombank
10/08/2018,"47,304","47,612","47,919","47,304",1.72M,-0.81%,VCB,Vietcombank
10/05/2018,"47,688","47,995","48,379","47,688",2.08M,-0.16%,VCB,Vietcombank
10/04/2018,"47,765","47,765","48,523","47,614",2.93M,0.00%,VCB,Vietcombank
10/03/2018,"47,765","48,068","48,144","47,386",1.32M,0.00%,VCB,Vietcombank
10/02/2018,"47,765","47,386","47,841","47,159",2.04M,0.80%,VCB,Vietcombank
10/01/2018,"47,386","48,144","48,144","47,386",2.47M,-0.79%,VCB,Vietcombank
09/28/2018,"47,765","48,296","48,523","47,765",2.69M,-0.63%,VCB,Vietcombank
09/27/2018,"48,068","48,372","48,675","47,917",2.71M,-0.63%,VCB,Vietcombank
09/26/2018,"48,372","48,827","49,206","48,372",2.68M,-0.93%,VCB,Vietcombank
09/25/2018,"48,827","49,130","49,433","48,827",1.32M,-1.23%,VCB,Vietcombank
09/24/2018,"49,433","49,661","49,812","49,130",1.40M,0.93%,VCB,Vietcombank
09/21/2018,"48,978","49,281","49,812","48,523",6.24M,0.31%,VCB,Vietcombank
09/20/2018,"48,827","47,993","48,978","47,993",2.18M,1.74%,VCB,Vietcombank
09/19/2018,"47,993","48,296","48,296","47,841",1.37M,0.00%,VCB,Vietcombank
09/18/2018,"47,993","47,386","47,993","47,234",1.37M,0.64%,VCB,Vietcombank
09/17/2018,"47,689","48,523","48,523","47,689",1.29M,-1.72%,VCB,Vietcombank
09/14/2018,"48,523","47,917","48,827","47,917",3.07M,1.75%,VCB,Vietcombank
09/13/2018,"47,689","47,614","48,068","47,462",1.37M,0.48%,VCB,Vietcombank
09/12/2018,"47,462","47,917","48,220","47,386",2.03M,-0.63%,VCB,Vietcombank
09/11/2018,"47,765","46,628","47,841","46,628",1.97M,1.61%,VCB,Vietcombank
09/10/2018,"47,007","47,007","47,462","46,325",1.92M,0.00%,VCB,Vietcombank
09/07/2018,"47,007","45,566","47,159","45,566",2.04M,2.82%,VCB,Vietcombank
09/06/2018,"45,718","45,946","46,249","45,642",1.02M,-0.50%,VCB,Vietcombank
09/05/2018,"45,946","46,249","46,855","45,718",2.25M,-0.66%,VCB,Vietcombank
09/04/2018,"46,249","47,386","47,462","46,173",2.62M,-2.40%,VCB,Vietcombank
08/31/2018,"47,386","48,372","48,523","47,007",2.49M,-2.04%,VCB,Vietcombank
08/30/2018,"48,372","47,841","48,675","47,310",1.71M,1.11%,VCB,Vietcombank
08/29/2018,"47,841","48,447","48,599","47,841",1.43M,-1.41%,VCB,Vietcombank
08/28/2018,"48,523","48,144","48,751","47,689",3.30M,1.43%,VCB,Vietcombank
08/27/2018,"47,841","47,386","48,144","47,310",2.30M,1.77%,VCB,Vietcombank
08/24/2018,"47,007","47,462","47,462","46,855",2.27M,-0.96%,VCB,Vietcombank
08/23/2018,"47,462","47,007","47,614","46,704",1.66M,1.13%,VCB,Vietcombank
08/22/2018,"46,931","47,614","47,765","46,931",1.90M,-1.28%,VCB,Vietcombank
08/21/2018,"47,538","46,249","47,538","46,249",2.20M,2.12%,VCB,Vietcombank
08/20/2018,"46,552","47,007","47,386","46,552",2.04M,-0.97%,VCB,Vietcombank
08/17/2018,"47,007","46,325","47,689","46,097",3.46M,2.31%,VCB,Vietcombank
08/16/2018,"45,946","45,491","46,249","44,657",4.37M,0.00%,VCB,Vietcombank
08/15/2018,"45,946","47,917","48,068","45,870",4.13M,-3.50%,VCB,Vietcombank
08/14/2018,"47,614","48,372","48,372","47,538",1.63M,-1.57%,VCB,Vietcombank
08/13/2018,"48,372","47,765","48,372","47,159",3.06M,0.47%,VCB,Vietcombank
08/10/2018,"48,144","46,249","48,144","46,249",4.91M,3.59%,VCB,Vietcombank
08/09/2018,"46,476","47,083","47,538","46,476",3.20M,-1.29%,VCB,Vietcombank
08/08/2018,"47,083","46,704","47,310","46,249",2.80M,0.98%,VCB,Vietcombank
08/07/2018,"46,628","44,581","46,931","44,429",7.00M,4.24%,VCB,Vietcombank
08/06/2018,"44,732","44,126","45,187","44,126",2.27M,0.85%,VCB,Vietcombank
08/03/2018,"44,353","45,112","45,263","44,050",2.26M,-0.85%,VCB,Vietcombank
08/02/2018,"44,732","44,126","44,732","43,747",2.37M,0.68%,VCB,Vietcombank
08/01/2018,"44,429","44,808","44,884","44,278",2.43M,0.17%,VCB,Vietcombank
07/31/2018,"44,353","43,292","44,960","43,064",4.39M,2.09%,VCB,Vietcombank
07/30/2018,"43,444","43,216","43,519","42,837",1.64M,1.42%,VCB,Vietcombank
07/27/2018,"42,837","42,989","43,444","42,610",1.25M,-0.35%,VCB,Vietcombank
07/26/2018,"42,989","42,003","42,989","41,321",2.69M,2.53%,VCB,Vietcombank
07/25/2018,"41,927","43,444","43,519","41,927",1.61M,-2.98%,VCB,Vietcombank
07/24/2018,"43,216","43,216","43,519","42,458",2.15M,0.71%,VCB,Vietcombank
07/23/2018,"42,913","43,064","44,278","42,837",3.34M,-0.35%,VCB,Vietcombank
07/20/2018,"43,064","42,837","43,368","41,776",2.81M,0.00%,VCB,Vietcombank
07/19/2018,"43,064","43,747","43,823","42,989",2.17M,-1.22%,VCB,Vietcombank
07/18/2018,"43,595","42,306","43,595","42,306",3.16M,3.05%,VCB,Vietcombank
07/17/2018,"42,306","40,942","42,306","40,942",2.03M,1.64%,VCB,Vietcombank
07/16/2018,"41,624","41,700","42,079","41,169",1.66M,0.18%,VCB,Vietcombank
07/13/2018,"41,548","40,411","41,624","39,425",2.18M,4.58%,VCB,Vietcombank
07/12/2018,"39,728","38,819","40,638","38,288",1.82M,2.34%,VCB,Vietcombank
